"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu048"	"Otu048"	360	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.418513047759724	0.107236476288824	0.167773505767214	0.251123446999736	0.107009095773141	0.0262881177707676	0.0710876409058596	1.14983510116766	0.16629711751663	0.190834902699309	0.314445924594938	0.246172195717297
"Otu049"	"Otu049"	351	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.886262924667651	0.421002462467233	0.461377140859839	0.0220283725438365	0.0321027287319422	0	0.253884431806642	0.240663160709511	0.115904051602499	0.31638418079096	0.151801480838936	0.24270498169311
"Otu050"	"Otu050"	310	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.17232890201871	0.436889347843355	0.167773505767214	0.145387258789321	0.267522739432852	0.210304942166141	0.264039809078907	0.205009359122916	0.0806289054626083	0.258631512868801	0.137860528516992	0.20456562742705
"Otu051"	"Otu051"	298	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.123092072870507	0.0834061482246406	0.0838867528836071	0.625605780244956	0.310326377742108	0.368033648790747	0.274195186351173	0.106961404759783	0.0755895988711953	0.268675455116133	0.128566560302364	0.205952513036725
"Otu052"	"Otu052"	271	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0	0.0357454920962745	0.0209716882209018	0.0220283725438365	0.385232744783307	0.131440588853838	0.152330659083985	0.971566093234691	0.224249143317879	0.066541117388575	0.33768084513151	0.187923000110951
"Otu053"	"Otu053"	263	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0.443131462333826	0.0198586067201525	1.46102761272282	0	0.128410914927769	0	0	0	0	0.328939108600126	0	0.181682014867414
"Otu054"	"Otu054"	257	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0.0246184145741014	0.528238938756057	0.202726319468717	0.405322054806591	0	0	0.0101553772722657	0	0	0.321406151914627	0.00154899470243812	0.178214800843226
"Otu055"	"Otu055"	249	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcaceae_unclassified"	0.110782865583456	0.015886885376122	0.00699056274030059	0.140981584280553	0.149812734082397	0	0.0507768863613283	0.401105267849184	0.342672848216085	0.0753295668549906	0.28811301465349	0.170586929990014
"Otu056"	"Otu056"	235	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.184638109305761	0.571927873540392	0.209716882209018	0.105736188210415	0.0428036383092563	0.0262881177707676	0.0710876409058596	0.0356538015865942	0.0151179197742391	0.272441933458883	0.0278819046438861	0.162959059136802
"Otu057"	"Otu057"	233	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptoniphilaceae"	"Peptoniphilus"	0	0.0039717213440305	0.0139811254806012	1.00449378799894	0	0	0.0101553772722657	0	0	0.290018832391714	0.00154899470243812	0.16087873072229
"Otu058"	"Otu058"	210	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.0615460364352536	0.802287711494162	0.00699056274030059	0	0	0.0262881177707676	0	0	0	0.261142498430634	0.00154899470243812	0.144929546211029
"Otu059"	"Otu059"	209	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.603151157065485	0.166812296449281	0.650122334847955	0.0264340470526038	0	0	0.0203107545445313	0.0267403511899456	0.0352751461398912	0.238543628374137	0.0294308993463242	0.144929546211029
