"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu058"	"Otu058"	224	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	0.0689512514652141	0.0307200786434013	1.02794731769997	0.0186219739292365	0.240971299700331	0.0162739226663195	0	0.00405564342782983	0.0969168332424738	0.179603240115019	0.0233488638655105	0.107597351148846
"Otu059"	"Otu059"	210	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0.0206853754395642	0.168960432538707	0.139201199271871	0.10707635009311	0.0741450152924094	0	0.0134330363139748	0.00405564342782983	0.533042582833606	0.107036274411981	0.0976407034375895	0.102706562460262
"Otu060"	"Otu060"	203	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.255119630421292	0.0829442123371836	0.0428311382374987	0.339851024208566	0.0772343909295931	0.0716052597318058	0.0358214301705996	0.0243338605669789	0.00605730207765461	0.150576453833803	0.0392685437738132	0.0992830103782536
"Otu061"	"Otu061"	196	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.206853754395642	0.0860162202015237	0.374772459578113	0.0232774674115456	0.0494300101949396	0.0227834917328473	0	0	0.454297655824096	0.103407926126829	0.0870275834987211	0.0958594582962449
"Otu062"	"Otu062"	183	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.220644004688685	0.193536495453428	0.310525752221865	0.162942271880819	0.0741450152924094	0	0	0	0	0.165996934045699	0	0.0895014330010858
"Otu063"	"Otu063"	168	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0689512514652141	0.181248463996068	0.256986829424992	0.0931098696461825	0.0278043807346535	0.0162739226663195	0	0.0405564342782983	0.181719062329638	0.110664622697133	0.0477590397249079	0.0816761710993515
"Otu064"	"Otu064"	167	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	0.00689512514652141	0.0399361022364217	0	0.251396648044693	0	0.0618409061320141	0.129852684368423	0.202782171391491	0.00605730207765461	0.0616819208475822	0.105069887394797	0.0816761710993515
"Otu065"	"Otu065"	166	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.0551610011721713	0.0399361022364217	0.567512581646857	0.0558659217877095	0.0308937563718372	0.0130191381330556	0.00447767877132495	0.00811128685565965	0.381610030892241	0.0870803588436454	0.074291839572079	0.0811870922304931
"Otu066"	"Otu066"	153	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.00689512514652141	0.122880314573605	0.032123353678124	0.125698324022346	0.0463406345577559	0.0065095690665278	0.085075896655174	0.0446120777061281	0.181719062329638	0.0780094881307657	0.0658013436209843	0.072383672591042
"Otu067"	"Otu067"	150	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Alcaligenaceae_unclassified"	1.03426877197821	0	0	0	0	0	0	0	0	0.136063060693196	0	0.0733618303287588
