"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu052"	"Otu052"	48	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.0383612091453123	0	0.0235626767200754	0.0227531285551763	0.0315556958030925	0.14743049705139	0.0199004975124378	0.0144341801385681	0.0136649357748019	0.208460001737167	0.0288371422392041	0.095688393560734	0.0699534173834242
"Otu053"	"Otu053"	47	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.0113765642775882	0	0.02106149957877	0.0796019900497512	0.202078521939954	0.0136649357748019	0.225831668548597	0.00240309518660034	0.12946076775864	0.0508752126424903
"Otu054"	"Otu054"	45	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0.021037130535395	0.04212299915754	0.0398009950248756	0.115473441108545	0.0683246788740093	0.217145835142882	0.00480619037320068	0.118203309692671	0.0492853622474125
"Otu055"	"Otu055"	44	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.445930880713489	0.0235626767200754	0	0.0631113916061849	0.44229149115417	0.119402985074627	0	0	0.00868583340571528	0.0384495229856055	0.0788022064617809	0.0699534173834242
"Otu056"	"Otu056"	43	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0920669019487494	0.0557413600891862	0	0.0455062571103527	0.0315556958030925	0	0.0199004975124378	0.0288683602771363	0	0.173716668114306	0.0480619037320068	0.06473038387932	0.0651838661981907
"Otu057"	"Otu057"	41	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Selenomonas"	0.00767224182906245	0.0557413600891862	0.282752120640905	0.0796359499431172	0.0841485221415799	0	0	0	0	0	0.098526902650614	0	0.0651838661981907
"Otu058"	"Otu058"	36	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0.0537056928034372	0.111482720178372	0.0235626767200754	0.113765642775882	0.0841485221415799	0.02106149957877	0	0.0577367205542725	0	0.0173716668114306	0.0696897604114099	0.0197005516154452	0.0508752126424903
"Otu059"	"Otu059"	35	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0.0227531285551763	0	0	0	0	0	0.286632502388604	0.00480619037320068	0.0928740290442418	0.0556447638277238
"Otu060"	"Otu060"	34	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Ralstonia"	0.0153444836581249	0	0.0235626767200754	0.12514220705347	0.0420742610707899	0	0	0.0288683602771363	0.0273298715496037	0.0521150004342917	0.0456588085454065	0.0281436451649218	0.0397462598769456
"Otu061"	"Otu061"	34	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0.0383612091453123	0	0.223845428840716	0.0341296928327645	0	0	0	0.0288683602771363	0.0546597430992074	0.00868583340571528	0.0648835700382092	0.0197005516154452	0.044515811062179
"Otu062"	"Otu062"	33	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0.0230167254871874	0	0.0589066918001885	0.0796359499431172	0.0420742610707899	0.04212299915754	0.0199004975124378	0.0144341801385681	0.0546597430992074	0.0521150004342917	0.0456588085454065	0.0394011032308905	0.044515811062179
"Otu063"	"Otu063"	28	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0690501764615621	0	0.0117813383600377	0.068259385665529	0.0105185652676975	0.06318449873631	0	0.0144341801385681	0	0.060800833840007	0.0408526181722058	0.0309580096814139	0.0429259606671012
"Otu064"	"Otu064"	28	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemanella"	0.00767224182906245	0	0	0.0113765642775882	0.021037130535395	0.06318449873631	0	0.0433025404157044	0	0.156345001302875	0.00961238074640136	0.0675447483958122	0.0397462598769456
"Otu065"	"Otu065"	26	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	0	0.0557413600891862	0	0	0	0	0	0	0	0.00868583340571528	0.00240309518660034	0.00281436451649218	0.00317970079015565
"Otu066"	"Otu066"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0	0	0	0.0455062571103527	0	0.02106149957877	0	0.0433025404157044	0.095654550423613	0.0868583340571528	0.00961238074640136	0.0591016548463357	0.0238477559261673
"Otu067"	"Otu067"	24	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0.0153444836581249	0.836120401337793	0.0353440150801131	0	0.021037130535395	0	0	0.0288683602771363	0	0	0.0528680941052075	0.00562872903298435	0.0349767086917121
"Otu068"	"Otu068"	23	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.0306889673162498	0.0557413600891862	0.0353440150801131	0.0227531285551763	0.0631113916061849	0.02106149957877	0	0	0.0136649357748019	0.0434291670285764	0.0384495229856055	0.0197005516154452	0.0349767086917121
"Otu069"	"Otu069"	19	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0	0	0	0	0	0.06318449873631	0.0199004975124378	0.202078521939954	0	0.00868583340571528	0	0.0534729258133513	0.00794925197538912
"Otu070"	"Otu070"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.00767224182906245	0	0.0117813383600377	0	0.0420742610707899	0.02106149957877	0.0199004975124378	0.0721709006928406	0	0.0521150004342917	0.014418571119602	0.0365867387143983	0.0222579055310895
"Otu071"	"Otu071"	19	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.00767224182906245	0.111482720178372	0	0.0455062571103527	0	0.02106149957877	0	0.0288683602771363	0	0.0781725006514375	0.0168216663062024	0.0337723741979061	0.027027456716323
"Otu072"	"Otu072"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Howardella"	0	0	0.0706880301602262	0.0227531285551763	0.0105185652676975	0.02106149957877	0.0199004975124378	0.0433025404157044	0.0409948073244056	0.00868583340571528	0.0216278566794031	0.0253292806484296	0.0190782047409339
"Otu073"	"Otu073"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0	0	0	0	0.12636899747262	0.0398009950248756	0	0	0.0868583340571528	0	0.0506585612968592	0.0286173071114008
"Otu074"	"Otu074"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	0	0	0.0589066918001885	0.0113765642775882	0.0631113916061849	0.02106149957877	0	0	0.0136649357748019	0.0347433336228611	0.0288371422392041	0.0168861870989531	0.027027456716323
"Otu075"	"Otu075"	17	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.0537056928034372	0	0	0	0	0.04212299915754	0.0199004975124378	0	0	0.060800833840007	0.0168216663062024	0.0281436451649218	0.027027456716323
