"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu055"	"Otu055"	63	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0	0	0	0	0	0	0	0.657894736842105	0	0	0.245346210764078	0
"Otu056"	"Otu056"	62	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Fusicatenibacter"	0.0372995151063036	0.0212336766111052	0	0.0461680517082179	0.0256673511293635	0	0	0.0177085177970604	0.543024227234754	0	0.0220474755640479	0.206402367785653	0.017552071144395
"Otu057"	"Otu057"	61	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0124331717021012	0.0849347064444208	0	0	0.333675564681725	0.397219463753724	0.153310104529617	0	0.0104427736006683	0.772200772200772	0.0857401827490752	0.101253991743905	0.1170138076293
"Otu058"	"Otu058"	59	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.0372995151063036	0.0318505149166578	0.0801068090787717	0.0692520775623269	0.0513347022587269	0.033101621979477	0.0557491289198606	0.336461838144147	0.135756056808688	0	0.0538938291565616	0.144092219020173	0.0526562134331851
"Otu059"	"Otu059"	56	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Enhydrobacter"	0	0.0424673532222104	0.311526479750779	0	0.0770020533880904	0.033101621979477	0.0278745644599303	0.141668142376483	0	0	0.11023737782024	0.0428382272762676	0.0936110461034402
"Otu060"	"Otu060"	54	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"	0	0	0	0	0	0	0.752613240418119	0	0	0	0	0.210296752083496	0.10531242686637
"Otu061"	"Otu061"	54	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Selenomonas"	0.0124331717021012	0.106168383055526	0.213618157543391	0.369344413665743	0.0385010266940452	0	0	0	0	0	0.132284853384287	0	0.10531242686637
"Otu062"	"Otu062"	53	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.0372995151063036	0.0637010298333156	0.0534045393858478	0	0.0513347022587269	0.264812975835816	0.0278745644599303	0.123959624579423	0.146198830409357	1.15830115830116	0.0465446706352123	0.132409066126645	0.0624073640689601
"Otu063"	"Otu063"	51	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0.0124331717021012	0.053084191527763	0.0801068090787717	0.023084025854109	0.0385010266940452	0	0	0.0177085177970604	0.323725981620718	0	0.0465446706352123	0.12462029753096	0.0370543724159451
"Otu064"	"Otu064"	49	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0424673532222104	0.0267022696929239	0	0.0128336755646817	0	0	0	0.428153717627402	0	0.0195977560569315	0.159669756211543	0.01560184101724
"Otu065"	"Otu065"	49	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0106168383055526	0	0	0.346509240246407	0.033101621979477	0.0975609756097561	0.0177085177970604	0.12531328320802	0	0.0685921461992602	0.0817820702546927	0.0702082845775802
"Otu066"	"Otu066"	46	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0.0106168383055526	0.106809078771696	0	0	0.033101621979477	0.0557491289198606	0.495838498317691	0	0	0.0318463535925137	0.128514681828803	0.0351041422887901
"Otu067"	"Otu067"	43	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0106168383055526	0.00890075656430797	0.023084025854109	0.0128336755646817	0.099304865938431	0.0278745644599303	0.0531255533911812	0.31328320802005	0.386100386100386	0.00979887802846574	0.151880987615858	0.01950230127155
"Otu068"	"Otu068"	41	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0.0124331717021012	0.106168383055526	0.0801068090787717	0	0.115503080082136	0.033101621979477	0	0	0.114870509607352	0	0.0710418657063766	0.0467326115741101	0.0585069038146501
"Otu069"	"Otu069"	40	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0106168383055526	0.00890075656430797	0	0.0128336755646817	0	0	0.0177085177970604	0.37593984962406	0	0.00734915852134931	0.144092219020173	0.00585069038146501
"Otu070"	"Otu070"	39	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0.0248663434042024	0.0106168383055526	0	0	0	0	0	0.0354170355941208	0.344611528822055	0.386100386100386	0.00734915852134931	0.14019783472233	0.00780092050862002
"Otu071"	"Otu071"	39	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0106168383055526	0.0267022696929239	0	0.0256673511293635	0.033101621979477	0	0.0885425889853019	0.281954887218045	0	0.0146983170426986	0.128514681828803	0.013651610890085
"Otu072"	"Otu072"	37	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0106168383055526	0.0356030262572319	0	0.0513347022587269	0	0.0278745644599303	0.247919249158845	0.12531328320802	0	0.0220474755640479	0.10904276033959	0.021452531398705
"Otu073"	"Otu073"	37	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0.0124331717021012	0	0.00890075656430797	0	0.0385010266940452	0	0.278745644599303	0.177085177970604	0.0208855472013367	0	0.0122485975355822	0.12462029753096	0.0487557531788751
