"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu275"	"Otu275"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0	0	0	0	0.00790451347719548	0	0	0	0.00814730324262669	0	0.0044951901465432	0.00251920896838393
"Otu276"	"Otu276"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0	0.0154846701765252	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu277"	"Otu277"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0.0132961042414573	0.00774233508826262	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu278"	"Otu278"	2	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0	0	0	0.015809026954391	0	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu279"	"Otu279"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu280"	"Otu280"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0	0	0.0154846701765252	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu281"	"Otu281"	2	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0.00865576040855189	0	0	0.0120105693009849	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu282"	"Otu282"	2	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Dialister"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu283"	"Otu283"	2	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacteraceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu284"	"Otu284"	2	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu285"	"Otu285"	2	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0	0	0.0132961042414573	0	0	0	0.00805607024893257	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu286"	"Otu286"	2	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0	0.00865576040855189	0	0	0	0.00790451347719548	0	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu287"	"Otu287"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Facklamia"	0.0576036866359447	0	0	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu288"	"Otu288"	2	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacteraceae_unclassified"	0	0	0.0265922084829145	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu289"	"Otu289"	2	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu290"	"Otu290"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0	0	0.0154846701765252	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu291"	"Otu291"	2	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacteraceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu292"	"Otu292"	2	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Dyadobacter"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu293"	"Otu293"	2	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Psychrobacter"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu294"	"Otu294"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu295"	"Otu295"	1	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacteriaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu296"	"Otu296"	1	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionales_unclassified"	"Desulfovibrionales_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu297"	"Otu297"	1	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu298"	"Otu298"	1	"Bacteria"	"Acidobacteria"	"Holophagae"	"Holophagales"	"Holophagaceae"	"Holophagaceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu299"	"Otu299"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu300"	"Otu300"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu301"	"Otu301"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu302"	"Otu302"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu303"	"Otu303"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu304"	"Otu304"	1	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu305"	"Otu305"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu306"	"Otu306"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu307"	"Otu307"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu308"	"Otu308"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu309"	"Otu309"	1	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu310"	"Otu310"	1	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu311"	"Otu311"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Phyllobacteriaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu312"	"Otu312"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Aminobacter"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu313"	"Otu313"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobiaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu314"	"Otu314"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Brucellaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu315"	"Otu315"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Pseudochrobactrum"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu316"	"Otu316"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobium"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu317"	"Otu317"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Beijerinckiaceae_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu318"	"Otu318"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu319"	"Otu319"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu320"	"Otu320"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu321"	"Otu321"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Microbacteriaceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu322"	"Otu322"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Kocuria"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu323"	"Otu323"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetales_unclassified"	"Actinomycetales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu324"	"Otu324"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Microbacteriaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu325"	"Otu325"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetales_unclassified"	"Actinomycetales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu326"	"Otu326"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Brevibacteriaceae"	"Brevibacterium"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu328"	"Otu328"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu329"	"Otu329"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu330"	"Otu330"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu331"	"Otu331"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu332"	"Otu332"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu333"	"Otu333"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetales_unclassified"	"Actinomycetales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu334"	"Otu334"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu335"	"Otu335"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu337"	"Otu337"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu338"	"Otu338"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu339"	"Otu339"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu340"	"Otu340"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0	0	0	0	0	0.0348553502962705	0	0	0	0.0022475950732716	0
"Otu341"	"Otu341"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu342"	"Otu342"	1	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu343"	"Otu343"	1	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu344"	"Otu344"	1	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu345"	"Otu345"	1	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu346"	"Otu346"	1	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu347"	"Otu347"	1	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu348"	"Otu348"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Lysinibacillus"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu349"	"Otu349"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu350"	"Otu350"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu351"	"Otu351"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu352"	"Otu352"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu353"	"Otu353"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu354"	"Otu354"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillaceae_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu355"	"Otu355"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu356"	"Otu356"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu357"	"Otu357"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu358"	"Otu358"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu359"	"Otu359"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu360"	"Otu360"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu361"	"Otu361"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu362"	"Otu362"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu363"	"Otu363"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu364"	"Otu364"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu365"	"Otu365"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu366"	"Otu366"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu367"	"Otu367"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu368"	"Otu368"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu369"	"Otu369"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu370"	"Otu370"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu371"	"Otu371"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu372"	"Otu372"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu373"	"Otu373"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu374"	"Otu374"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu375"	"Otu375"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcaceae_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu376"	"Otu376"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu377"	"Otu377"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu378"	"Otu378"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu379"	"Otu379"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu380"	"Otu380"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu381"	"Otu381"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu382"	"Otu382"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu383"	"Otu383"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu384"	"Otu384"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu385"	"Otu385"	1	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagales_unclassified"	"Cytophagales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
