"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu058"	"Otu058"	283	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0280714887246187	0.750422112438247	0.0256805341551104	0.0606134076857801	0.690432577145273	0.0400962309542903	1.03036281924805	0.278818700927909	0.34965034965035	0.314374583425905
"Otu059"	"Otu059"	278	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"	0.520933822110747	0.64564424066623	0.42523919704834	0.205444273240883	0.115165474602982	0	0.184442662389735	0.317877891044613	0.461723768736617	0.157121359653005	0.308820262163964
"Otu060"	"Otu060"	277	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.163997684738568	0.0280714887246187	0.287661809767994	0.0770416024653313	1.04255061219542	0.112723686064534	0.0400962309542903	0.219226131754905	0.160599571734475	0.453660263786846	0.307709397911575
"Otu061"	"Otu061"	276	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0.0561429774492374	0	2.13148433487417	0.0909201115286701	0.239537832887135	0.184442662389735	0.537104022799518	0.383654532476802	0.230149597238205	0.306598533659187
"Otu062"	"Otu062"	272	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.636696893690913	0.262000561429775	0.200112563316866	0.564971751412429	0.369741786883259	0.0422713822742004	0.120288692862871	0.23018743834265	0.379193433261956	0.22129768965212	0.299933348144857
"Otu063"	"Otu063"	270	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0675284584217635	0.0467858145410312	0.306422362578951	1.28402670775552	0.00606134076857801	0.225447372129069	0.216519647153168	0.712484928203442	0.359118486795146	0.241214481720811	0.299933348144857
"Otu064"	"Otu064"	269	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0868223036851244	0.617572751941611	0.206366080920518	0.462249614791988	0.109104133834404	0.859518106242074	0.20850040096231	0.219226131754905	0.321199143468951	0.27662211206515	0.298822483892468
"Otu065"	"Otu065"	268	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.173644607370249	1.47843173949658	0.531548996310425	0.0898818695428865	0	0	0	0	0.597787294789436	0	0.29771161964008
"Otu066"	"Otu066"	264	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	2.13196990160139	0.318143538879012	0.00625351760365205	0.102722136620442	0	0	0	0	0.588865096359743	0	0.293268162630527
"Otu067"	"Otu067"	254	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0	0.731895223420647	0.781912959146563	0	0.465116279069767	0.109613065877453	0.127141327623126	0.435956448614677	0.282159520106643
