"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu078"	"Otu078"	21	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	0	0	0	0	0.138476755687438	0	0	0	0	0.040766408479413	0.0212884586142227
"Otu079"	"Otu079"	20	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Mannheimia"	0.134493670886076	0	0	0	0.00659413122321134	0	0	0.0140686550365785	0.036068912840533	0.00582377263991614	0.0202747224897359
"Otu080"	"Otu080"	19	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	0	0.00521186219836348	0.0521376433785193	0	0.0659413122321134	0	0	0.00703432751828925	0.0169736060426038	0.0213538330130258	0.0192609863652491
"Otu081"	"Otu081"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.00521186219836348	0	0	0.0923178371249588	0	0.0094876660341556	0.0211029825548678	0.00212170075532547	0.0349426358394968	0.0192609863652491
"Otu082"	"Otu082"	18	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0	0	0	0	0.118694362017804	0	0	0	0	0.0349426358394968	0.0182472502407623
"Otu083"	"Otu083"	18	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0.118694362017804	0	0	0	0	0.0349426358394968	0.0182472502407623
"Otu084"	"Otu084"	17	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0	0.112100230794593	0	0	0	0	0.0330013782928581	0.0172335141162755
"Otu085"	"Otu085"	17	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0	0	0	0.112100230794593	0	0	0	0	0.0330013782928581	0.0172335141162755
"Otu086"	"Otu086"	17	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	0	0.0729660707770887	0	0	0	0	0	0.0211029825548678	0.0297038105745566	0.00582377263991614	0.0172335141162755
"Otu087"	"Otu087"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0	0	0	0.0989119683481701	0	0	0.00703432751828925	0	0.0310601207462194	0.0162197779917887
